Link,Title,Release_Date,ViewRating,Runtime,Genres,Description
/title/tt10206818/,The Voice of Sin,(2020), ,142 min,"Crime, Drama, Thriller",
/title/tt11928696/,"Blue, Painful and Brittle",(2020), ,118 min,"Adventure, Drama","Kaede and Hisano form a club. When Hisano vanishes, Kaede throws himself into bringing change to the club."
/title/tt13259906/,18 Kilohertz,(2020), ,82 min,Drama,Teenagers in 1990s Almaty witness an unprecedented heroin boom and need to face its deadly consequences.
/title/tt9411912/,Far Too Personal,(2020), ,102 min,"Comedy, Drama",
/title/tt11640412/,#FriendButMarried 2,(2020),TV-14,100 min,"Biography, Comedy, Drama","Ayudia (Mawar De Jongh) is not satisfied enough in enjoying the moment as a wife, but she suddenly becomes pregnant. Her personality changes completely and becomes lazy and super sensitive."
/title/tt11679950/,Kiba: The Fangs of Fiction,(2020), ,113 min,Drama,
/title/tt8377698/,Rekindling Christmas,(2020), ,103 min,Romance,"The special time of the year, and the magic of the season is depicted with stirring episodes."
/title/tt11687098/,Where No One Knows Us,(2020), ,102 min,Drama,The deportation of two Chechen refugee children from Austria is temporarily suspended after their mother attempts suicide.But what will happen to the family now?
/title/tt11657186/,I Shall Live by Myself,(2020), ,138 min,Family,
/title/tt14722156/,Japan Sinks: 2020 Theatrical Edition,(2020), ,151 min,Drama,"A massive earthquake destroys Tokyo and upends the tranquil life of siblings Ayumu and Go Muto. Amid the chaos, they attempt to escape the city with their parents, but hour by hour the islands of Japan are sinking, gradually trapping them."
/title/tt10897180/,Bábovky,(2020), ,97 min,"Comedy, Drama, Romance",
/title/tt13392582/,Zombacter: Center City Contagion,(2020), ,85 min,Horror,An underfunded university professor is on track to build the world's first bio-computer using genetically engineered bacteria when something goes terribly wrong. Now that something is top of the food chain.
/title/tt6119900/,Dangerous to Know,(2020), ,183 min,"Horror, Mystery, Thriller","A troubled young woman recovers from a suicide attempt in a secluded cabin, but when a series of unexplained and terrifying incidents occur, she realizes someone-or something-has a far darker future planned for her."
/title/tt10127410/,Stolen Identity 2,(2020), ,118 min,Thriller,
/title/tt12581186/,Wilson's Silence,(2020), ,82 min,"Animation, Crime, Mystery",Wilson has not said a word in 20 years. Based on the book Wilson's Silence by Walter Isotopes.
/title/tt11366644/,Farewell: Comedy of Life Begins with a Lie,(2020), ,106 min,Comedy,
/title/tt12551260/,Just Speechless,(2020), ,87 min,"Animation, Crime, Drama",An unspeakable act of betrayal leaves one man silent for 20 years.
/title/tt13679280/,Tajný agent,(2020), ,145 min,"Comedy, Crime, Drama",
/title/tt13837584/,Fedora: Opera Film,(2020),Not Rated,90 min,Music,A very successful theatrical piece is the basis of Fedora by Umberto Giordano.
/title/tt7349950/,It Chapter Two,(2019),R,169 min,"Drama, Fantasy, Horror","Twenty-seven years after their first encounter with the terrifying Pennywise, the Losers Club have grown up and moved away, until a devastating phone call brings them back."
/title/tt4126476/,After,(I) (2019),PG-13,105 min,"Drama, Romance",
/title/tt5606664/,Doctor Sleep,(2019),R,152 min,"Drama, Fantasy, Horror",
/title/tt3281548/,Little Women,(2019),PG,135 min,"Drama, Romance","Jo March reflects back and forth on her life, telling the beloved story of the March sisters - four young women, each determined to live life on her own terms."
/title/tt2584384/,Jojo Rabbit,(2019),PG-13,108 min,"Comedy, Drama, War",A young German boy in the Hitler Youth whose hero and imaginary friend is the country's dictator is shocked to discover that his mother is hiding a Jewish girl in their home.
/title/tt7975244/,Jumanji: The Next Level,(2019),PG-13,123 min,"Action, Adventure, Comedy","In Jumanji: The Next Level, the gang is back but the game has changed. As they return to rescue one of their own, the players will have to brave parts unknown from arid deserts to snowy mountains, to escape the world's most dangerous game."
/title/tt0837563/,Pet Sematary,(2019),R,101 min,"Horror, Mystery, Thriller","Dr. Louis Creed and his wife, Rachel, relocate from Boston to rural Maine with their two young children. The couple soon discover a mysterious burial ground hidden deep in the woods near their new home."
/title/tt0385887/,Motherless Brooklyn,(2019),R,144 min,"Crime, Drama, Mystery","In 1950s New York, a lonely private detective afflicted with Tourette's Syndrome ventures to solve the murder of his mentor and only friend."
/title/tt4687108/,In the Tall Grass,(2019),TV-MA,101 min,"Horror, Mystery, Sci-Fi","After hearing a young boy's cry for help, a sister and brother venture into a vast field of tall grass in Kansas but soon discover there may be no way out...and that something evil lurks within."
/title/tt1833116/,The Informer,(2019),R,113 min,"Action, Crime, Drama",An ex-convict working undercover intentionally gets himself incarcerated again in order to infiltrate the mob at a maximum security prison.
/title/tt3864056/,The Goldfinch,(2019),R,149 min,Drama,"A boy in New York is taken in by a wealthy family after his mother is killed in a bombing at the Metropolitan Museum of Art. In a rush of panic, he steals 'The Goldfinch', a painting that eventually draws him into a world of crime."
/title/tt5563334/,The Good Liar,(2019),R,109 min,"Crime, Drama, Mystery","Consummate con man Roy Courtnay has set his sights on his latest mark: the recently widowed Betty McLeish, worth millions. But this time, what should have been a simple swindle escalates into a cat-and-mouse game with the ultimate stakes."
/title/tt7315484/,The Silence,(II) (2019),PG-13,90 min,"Drama, Horror, Sci-Fi","When the world is under attack from terrifying creatures who hunt their human prey by sound, 16-year old Ally Andrews (Kiernan Shipka), who lost her hearing at 13, and her family seek refuge in a remote haven."
/title/tt2386490/,How to Train Your Dragon: The Hidden World,(2019),PG,104 min,"Animation, Action, Adventure","When Hiccup discovers Toothless isn't the only Night Fury, he must seek ""The Hidden World"", a secret Dragon Utopia before a hired tyrant named Grimmel finds it first."
/title/tt9231040/,First Cow,(2019),PG-13,122 min,"Drama, Western","A skilled cook has traveled west and joined a group of fur trappers in Oregon, though he only finds true connection with a Chinese immigrant also seeking his fortune. Soon the two collaborate on a successful business."
/title/tt4844140/,True History of the Kelly Gang,(2019),R,124 min,"Biography, Crime, Drama",Based on Peter Carey's novel. The story of Australian bushranger Ned Kelly and his gang as they flee from authorities during the 1870s.
/title/tt1950235/,Let It Snow,(2019),PG-13,92 min,"Comedy, Romance","In a small town on Christmas Eve, a snowstorm brings together a group of young people."
/title/tt8745960/,Daniel Isn't Real,(2019),Not Rated,100 min,"Crime, Drama, Fantasy","A troubled college freshman, Luke, suffers a violent family trauma. He then resurrects his charismatic childhood imaginary friend Daniel to help him cope, not realizing how dangerous Daniel is."
/title/tt6439020/,The Personal History of David Copperfield,(2019),PG,119 min,"Comedy, Drama",A modern take on Charles Dickens's classic tale of a young orphan who is able to triumph over many obstacles.
/title/tt8333746/,Pinocchio,(2019),PG-13,125 min,"Drama, Family, Fantasy","Old woodcarver Geppetto's puppet creation, Pinocchio, magically comes to life with dreams of becoming a real boy. Easily led astray, Pinocchio tumbles from one misadventure to another as he is tricked, kidnapped and chased by bandits."
/title/tt1478839/,The Art of Racing in the Rain,(2019),PG,109 min,"Comedy, Drama, Romance","Through his bond with his owner, aspiring Formula One race car driver Denny, golden retriever Enzo learns that the techniques needed on the racetrack can also be used to successfully navigate the journey of life."
/title/tt2365580/,"Where'd You Go, Bernadette",(2019),PG-13,109 min,"Comedy, Drama",A loving mom becomes compelled to reconnect with her creative passions after years of sacrificing herself for her family. Her leap of faith takes her on an epic adventure that jump-starts her life and leads to her triumphant rediscovery.
/title/tt5913798/,Wounds,(2019),R,95 min,"Drama, Horror, Mystery",Disturbing and mysterious things begin to happen to a bartender in New Orleans after he picks up a phone left behind at his bar.
/title/tt5977276/,The Aftermath,(II) (2019),R,108 min,"Drama, Romance, War","Post World War II, a British colonel and his wife are assigned to live in Hamburg during the post-war reconstruction, but tensions arise with the German who previously owned the house."
/title/tt7605074/,The Wandering Earth,(2019),TV-MA,125 min,"Action, Adventure, Sci-Fi","As the sun is dying out, people all around the world build giant planet thrusters to move Earth out of its orbit and sail Earth to a new star system. Yet the 2500-year journey comes with unexpected dangers, and in order to save humanity, a group of young people in this age of a wandering Earth fight hard for the survival of humankind."
/title/tt2398149/,An Officer and a Spy,(2019), ,132 min,"Drama, History, Thriller",
/title/tt8342680/,The Burnt Orange Heresy,(2019),R,99 min,"Action, Drama, Thriller","Hired to steal a rare painting from one of the most enigmatic painters of all time, an ambitious art dealer becomes consumed by his own greed and insecurity as the operation spins out of control."
/title/tt1881109/,Zeroville,(2019),R,96 min,"Comedy, Drama, Mystery","A young ex-communicated seminarian, Ike ""Vikar"" Jerome, arrives in Los Angeles on the same August day in 1969 that a crazed hippie ''family'' led by Charles Manson commits five savage murders."
/title/tt1667354/,The Painted Bird,(2019),Unrated,169 min,"Drama, War",A young Jewish boy somewhere in Eastern Europe seeks refuge during World War II where he encounters many different characters.
/title/tt10409498/,Only the Animals,(2019), ,117 min,"Crime, Drama, Mystery","A woman disappeared. After a snowstorm, her car is discovered on a road to a small remote village. While the police don't know where to start, five people are linked to the disappearance. Each one with his or her own secret."
/title/tt7670212/,The Golden Glove,(2019),Not Rated,115 min,"Crime, Drama, History",A serial killer strikes fear in the hearts of residents of Hamburg during the early 1970s.
/title/tt8178486/,Earthquake Bird,(2019),R,107 min,"Crime, Drama, Mystery","An enigmatic translator with a dark past is brought in for questioning after an ex-pat friend, who came between her and her photographer boyfriend, ends up missing and presumed dead."
